2017/02/03 22:33:38 [error] 11444#13020: *121 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:33:47 [error] 11444#13020: *125 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/assets/styles/libs/nprogress.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/assets/styles/libs/nprogress.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:33:48 [error] 11444#13020: *124 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:34:02 [error] 11444#13020: *123 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:19 [error] 11444#13020: *128 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/index-aaf9f49e.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/index-aaf9f49e.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:19 [error] 11444#13020: *130 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:20 [error] 11444#13020: *131 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/index-aaf9f49e.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/index-aaf9f49e.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:21 [error] 11444#13020: *132 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:32 [error] 11444#13020: *133 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/index-aaf9f49e.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/index-aaf9f49e.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:32 [error] 11444#13020: *134 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:33 [error] 11444#13020: *135 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/index-aaf9f49e.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/index-aaf9f49e.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:33 [error] 11444#13020: *136 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:33 [error] 11444#13020: *129 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/index-aaf9f49e.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/index-aaf9f49e.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:34 [error] 11444#13020: *138 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /favicon.ico HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
2017/02/03 22:37:56 [error] 11444#13020: *137 CreateFile() "D:/wwwroot/gulp-jade/dist/nysn/assets/styles/index-aaf9f49e.css" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: www.test.com, request: "GET /assets/styles/index-aaf9f49e.css HTTP/1.1", host: "www.test.com", referrer: "http://www.test.com/"
